0,title,selfmark,PlainTitle,subject,year,name,cities,countries,continent
74459309,Lottie Lane - L.C.1269(269),L.C.1269(269),Lottie Lane,ballad,1870,"['Jim Bauldie', 'Hankie Pankie']","Neath, Bridgeton, Young","['United Kingdom', 'United States', 'Uruguay', 'Germany']","['South America', 'Europe', 'North America']"
74459317,Lurgan braes - L.C.fol.178A.2(057),L.C.fol.178A.2(057),Lurgan braes,,,['Lurgan Braes'],Glasgow,['United Kingdom'],['Europe']
74459357,My Nannie's awa - L.C.Fol.70(14a)/ L.C.Fol.70(027),L.C.Fol.70(14a)/ L.C.Fol.70(027),My Nannie's awa,,,"['Picture Books', 'Fancy Cards']",Glasgow,['United Kingdom'],['Europe']
74459401,Poor Mary of the wild moor - L.C.fol.178A.2(072),L.C.fol.178A.2(072),Poor Mary of the wild moor,,,[],Mary,['Turkmenistan'],['Asia']
74459402,Poor Nancy Graham - L.C.Fol.70(253),L.C.Fol.70(253),Poor Nancy Graham,,,['Nancy Graham'],"March, Of","['United Kingdom', 'Turkey']","['Europe', 'Asia']"
74459403,Poor old Jeff - L.C.1269(294),L.C.1269(294),Poor old Jeff,,,"['Society Articles', 'Uncle Joe Nanny']",Bridgeton,"['United States', 'Germany']","['Europe', 'North America']"
74459432,Scotia's dirge - RB.m.143(200),RB.m.143(200),Scotia's dirge,ballad,1849,['Gourdon Schoolhouse'],,[],[]
74459459,Take your ald cloak about you - RB.l.262(052),RB.l.262(052),Take your ald cloak about you,,,"['Ann Boaras', 'Cromies Life', 'Angel Bright', 'Ann Pride']","Man, Edinburgh, Taylor, Bell","['United States', ""Côte d'Ivoire"", 'United Kingdom']","['Europe', 'Africa', 'North America']"
74459531,Cradles empty babys gone - L.C.Fol.70(116),L.C.Fol.70(116),Cradles empty babys gone,,,"['Sweet Silvery Light Bonnie Moon', 'Big Rag Store', 'Cottage Whar Burns Was Born', 'Bonnie Scotland', 'Must Tackle']","Tralee, Born, Boo","['Ireland', 'Netherlands', 'Sweden']",['Europe']
74459579,Grave O' Rabbie Burns - L.C.Fol.70(32),L.C.Fol.70(32),Grave O' Rabbie Burns,,,"['Auld Scotland', 'Mither Nature', 'Tae Hielan']","Mary, Kyle, Ayr, Melville","['United States', 'United Kingdom', 'Turkmenistan']","['Europe', 'Asia', 'North America']"
74459616,Light of other days - L.C.1269(287),L.C.1269(287),Light of other days,,,"['Adkins Millennium', 'Glasgow Gartmore Braes', 'Blind Please', 'Matter Camlachie']","Glasgow, Man, Wedding","['United Kingdom', 'Ireland', 'Jordan', 'Germany', ""Côte d'Ivoire""]","['Europe', 'Asia', 'Africa']"
74459683,Shepherds tears - Ry.III.c.36(99),Ry.III.c.36(99),Shepherds tears,,,"['Nature Sickens', 'Had Shepherds Plainness']","Grove, Ode, Sandy","['United Kingdom', 'Nigeria', 'United States']","['Europe', 'North America', 'Africa']"
74459707,True way of the bonny bruiked lassie - RB.l.262(054),RB.l.262(054),True way of the bonny bruiked lassie,,,"['Her Breasts', 'Her Tongue', 'Must Affection']",,[],[]
74459716,Wee lassie sitting at the door - L.C.fol.178A.2(084),L.C.fol.178A.2(084),Wee lassie sitting at the door,,,[],,[],[]
74459732,Tis but a little faded flower - L.C.Fol.70(126),L.C.Fol.70(126),Tis but a little faded flower,,,[],,[],[]
74459733,Tis but a little faded flower - RB.m.143(152),RB.m.143(152),Tis but a little faded flower,ballad,1887,"['Letter Headings', 'Quadrille Clubs', 'Luggage Labels', 'Reference Cards', 'Marriage Invitations']",Glasgow,['United Kingdom'],['Europe']
74459753,We are brethren a' - RB.m.143(153),RB.m.143(153),We are brethren a',ballad,1860-1880,[],Glasgow,['United Kingdom'],['Europe']
74459755,We've aye been provided for - RB.m.143(154),RB.m.143(154),We've aye been provided for,ballad,1869,['Mike Up'],"Glasgow, Providence","['United States', 'United Kingdom']","['Europe', 'North America']"
74459954,"Sorrowfull lamentation of Nicol Muschet of Boghall, who was execute in the Grass-Market of Edinburgh, on the 6th. of January, 1721  for murdering of his wife - Ry.III.c.36(54)",Ry.III.c.36(54),"Sorrowfull lamentation of Nicol Muschet of Boghall, who was execute in the Grass-Market of Edinburgh, on the 6th. of January, 1721  for murdering of his wife",,,"['Nor Place', 'Margaret Holl', 'James Mucshet', 'Poor Soul', 'My Love']",Edinburgh,['United Kingdom'],['Europe']
74459958,"On the death of the Right Honourable James Earle of Perth, Lord Drummond and Stobhall - L.C.Fol.76(134?)",L.C.Fol.76(134?),"On the death of the Right Honourable James Earle of Perth, Lord Drummond and Stobhall",,,"['O Perth', 'Thy Influence']","Perth, Most, Man, Cedar","['United States', 'United Kingdom', 'Czechia', ""Côte d'Ivoire""]","['Africa', 'Europe', 'North America']"
74459959,"Gillmertoun Vulcan gone, who hew'd seven fire-rooms in a single stone: or, an elegy on George Paterson smith, good-man of the famous Gillmertoun caves - Ry.III.c.36(115)",Ry.III.c.36(115),"Gillmertoun Vulcan gone, who hew'd seven fire-rooms in a single stone: or, an elegy on George Paterson smith, good-man of the famous Gillmertoun caves",elegies,1735,"['Resist Deaths Darts', 'Rooms Square', 'Craigie Walls', 'Father Adam', 'North Winds', 'Warlick Pios', 'Than Men']","Pen, Man, Euclid, Vulcan, George, Pace","['South Africa', ""Côte d'Ivoire"", 'United States', 'Romania', 'India']","['Europe', 'Africa', 'Asia', 'North America']"
74459976,"Discription [sic] of a kirk treasurer, or, An elegie on John Couper - RB.l.106(99)",RB.l.106(99),"Discription [sic] of a kirk treasurer, or, An elegie on John Couper",,,"['Sacred Treasure', ""Dispens 'd"", 'Sacred Treasures', 'Bull Money', 'Hackney Hire', 'Needy Poet', ""Reprov 'd""]",Of,['Turkey'],['Asia']
74460043,"Elegie upon the never enough to be lamented death, of the Right Honourable Adam Brown, Esq; Lord Provost of Edinburgh, who departed this life the 16 of October; 1711 - RB.l.262(085)",RB.l.262(085),"Elegie upon the never enough to be lamented death, of the Right Honourable Adam Brown, Esq; Lord Provost of Edinburgh, who departed this life the 16 of October; 1711",,,"['Without Respect', 'Zealard Piety', 'Wisely Manage']",Of,['Turkey'],['Asia']
74460044,"Elegie, upon the much to be lamented death of Colonel Sara, who departed this life, at Leith, the 28th. of August 1718 - Ry.III.c.36(108)",Ry.III.c.36(108),"Elegie, upon the much to be lamented death of Colonel Sara, who departed this life, at Leith, the 28th. of August 1718",elegies,1718,"['Silver Bars', 'Her Name']",Surprise,['United States'],['North America']
74460045,"Elegie, on, the never enough to be lamented death, of the Reverend Mr. William Delape preacher of the Gospel, who departed this life October 30, 1720 - Ry.III.c.36(67)",Ry.III.c.36(67),"Elegie, on, the never enough to be lamented death, of the Reverend Mr. William Delape preacher of the Gospel, who departed this life October 30, 1720",,,['O Great'],"Man, Of","['Turkey', ""Côte d'Ivoire""]","['Africa', 'Asia']"
74460046,"Elegy upon the exceeding much to be lamented death of the illustrious Princess Anne Dutches [sic] of Hamilton, who departed this life the 16th of October 1716, in the 96th. year of her age - Ry.III.c.36(26)",Ry.III.c.36(26),"Elegy upon the exceeding much to be lamented death of the illustrious Princess Anne Dutches [sic] of Hamilton, who departed this life the 16th of October 1716, in the 96th. year of her age",,,['Much Earthly Wealth'],,[],[]
74460047,"Elegy on the moeh [sic] to be lamented death of Commissioner Kello, who departed this life the 2d. of October 1716 - Ry.III.c.36(27)",Ry.III.c.36(27),"Elegy on the moeh [sic] to be lamented death of Commissioner Kello, who departed this life the 2d. of October 1716",,,['Femal Hands'],Man,"[""Côte d'Ivoire""]",['Africa']
74460048,"Elegy on the Reverend Doctor John Gillies, one of the ministers of Glasgow who died in the 84th year of his own age, and the 54th year of his ministry - 6.365(107)",6.365(107),"Elegy on the Reverend Doctor John Gillies, one of the ministers of Glasgow who died in the 84th year of his own age, and the 54th year of his ministry",elegies,1796-,"['JOHN GILLIES', 'Doctor Horne']","Glasgow, David, March, Paradise","['United Kingdom', 'Panama', 'United States']","['Europe', 'North America']"
74460049,"Elegy on the much to be lamented death, of Francis Masterton apothecary - Ry.III.c.36(110)",Ry.III.c.36(110),"Elegy on the much to be lamented death, of Francis Masterton apothecary",elegies,1721-,[],Edinburgh,['United Kingdom'],['Europe']
74460050,"Elegy upon the much lamented death of Janet Hill, spouse to the famous Tinclarian Doctor William Mitchell, who departed this life, 13th of October 1716 - Ry.III.c.36(90)",Ry.III.c.36(90),"Elegy upon the much lamented death of Janet Hill, spouse to the famous Tinclarian Doctor William Mitchell, who departed this life, 13th of October 1716",,,"['Doctor William Mitchell', 'Tempest Wind']","Mitchell, Of, Ware","['United Kingdom', 'United States', 'Turkey']","['Europe', 'Asia', 'North America']"
74460051,Elegy on the much to be lamented death of Mr. John Merry surgeon apothecary - Ry.III.c.36(109),Ry.III.c.36(109),Elegy on the much to be lamented death of Mr. John Merry surgeon apothecary,elegies,1720-,"['Poetick Breath', 'Learned MERRY']",,[],[]
74460052,"Elegy on the much to be lamented death, of the Reverend, Mr. Joseph Foord, Minister of the Gospel at Edinburgh, who departed this life July the 15th, 1719 - Ry.III.c.36(10)",Ry.III.c.36(10),"Elegy on the much to be lamented death, of the Reverend, Mr. Joseph Foord, Minister of the Gospel at Edinburgh, who departed this life July the 15th, 1719",,,"['Hath Death', 'Stamp Divine']",Edinburgh,['United Kingdom'],['Europe']
74460054,"Elegy on Lucky Gibson, who departed this life January 20th, 1718 - Ry.III.c.36(37)",Ry.III.c.36(37),"Elegy on Lucky Gibson, who departed this life January 20th, 1718",,,"['Lucky Gibson', 'Stop Passenger']","Pen, Man, Retreat, Of","['India', 'Turkey', 'South Africa', ""Côte d'Ivoire""]","['Africa', 'Asia']"
74460055,"Elegy on the never to be lamented death of Mirs. M'Leod, who was execute on Wednesday the 8th of March, 1727 - Ry.III.a.10(110)",Ry.III.a.10(110),"Elegy on the never to be lamented death of Mirs. M'Leod, who was execute on Wednesday the 8th of March, 1727",elegies,1727,"['Cause Megg', 'Surgeon Lads', 'Satin Gown', 'Save Brother Curry']","March, Man, Of","['United Kingdom', ""Côte d'Ivoire"", 'Turkey']","['Europe', 'Asia', 'Africa']"
74460056,"Elegy on the death of the much lamented Reverend Mr. William Dunn, late Minister of Kirkintilloch, who died on Saturday, November 3, 1798 - 6.365(108)",6.365(108),"Elegy on the death of the much lamented Reverend Mr. William Dunn, late Minister of Kirkintilloch, who died on Saturday, November 3, 1798",elegies,1798-1799,"['Mourn Dame', 'Mourn Traitor']",Kirkintilloch,['United Kingdom'],['Europe']
74460057,"Elegy upon the much to be lamented death of the Reverend Mr. John Wilson, Minister of the Gospel at North Lieth, who departed this life the 1st. of September, 1724 - Ry.III.c.36(98)",Ry.III.c.36(98),"Elegy upon the much to be lamented death of the Reverend Mr. John Wilson, Minister of the Gospel at North Lieth, who departed this life the 1st. of September, 1724",,,"['John Wilson', 'Wrought Cures', 'Ye Multitudes', 'William GIBSON Licented School']","Man, Sake, Wilson, Of","[""Côte d'Ivoire"", 'United States', 'Turkey', 'Congo, The Democratic Republic of the']","['Africa', 'Asia', 'North America']"
74460058,"Elegy to the lasting memory, and upon the much to be lamented death of the pious, and well accomplished gentleman, and much honoured, William Nisbet of Dirletoun - Ry.III.c.36(100)",Ry.III.c.36(100),"Elegy to the lasting memory, and upon the much to be lamented death of the pious, and well accomplished gentleman, and much honoured, William Nisbet of Dirletoun",elegies,1724,"['William Nisbet', 'First Fear']","Man, Worms","[""Côte d'Ivoire"", 'Germany']","['Europe', 'Africa']"
74460059,"Elogie [sic] on the much lamented death of Mr. John Hamilton, Minister of the Gospel in the Gray-Friars Parish of Edinburgh; and sometime, formerlie in Ireland - Ry.III.c.36(105)",Ry.III.c.36(105),"Elogie [sic] on the much lamented death of Mr. John Hamilton, Minister of the Gospel in the Gray-Friars Parish of Edinburgh; and sometime, formerlie in Ireland",elegies,1702-,"['John Baptist', 'Wandered Astray', 'Gospel Documents']","Edinburgh, Savage","['Ireland', 'United Kingdom', 'United States']","['Europe', 'North America']"
74460064,"Habbiack elegy on the untimely and deplorable death of Robert F-----s Kirk Treasurer's man, who dy'd November 3d. 1724 - Ry.III.c.36(95)",Ry.III.c.36(95),"Habbiack elegy on the untimely and deplorable death of Robert F-----s Kirk Treasurer's man, who dy'd November 3d. 1724",,,"['Sic News', 'Dabbe Wi', 'Graceliss Bairns', 'John Dagleish', 'Rob F', 'Half Midwife', 'Chevy Chase']","Bra, Man, Of","[""Côte d'Ivoire"", 'Turkey', 'Italy']","['Europe', 'Africa', 'Asia']"
74460158,"Elegie on the much to be lamented death of the Right Honourable, Alexander Lord Reath, one of his Majesties most honourable Privy Council, and Exchequer, &c. departed this life, March 21 1698 - Ry.III.c.35(5)",Ry.III.c.35(5),"Elegie on the much to be lamented death of the Right Honourable, Alexander Lord Reath, one of his Majesties most honourable Privy Council, and Exchequer, &c. departed this life, March 21 1698",,,"['Dame Nature', 'Than Reason', 'Yet Wisdom', 'Till Phœbus', 'Mighty Warr', 'Heavens Glor', 'Beatiphick Vision']","David, March, Much, Man","['Germany', 'United Kingdom', 'Panama', ""Côte d'Ivoire""]","['Africa', 'Europe', 'North America']"
74460159,"On the death of His Grace John Duke of Rothes, Lord High Chancellour of Scotland, &c. - Ry.III.c.36(1)",Ry.III.c.36(1),"On the death of His Grace John Duke of Rothes, Lord High Chancellour of Scotland, &c.",,,"['Scotlands Conductor', 'Dread Comet', 'Charles Wain', 'Kings Will', 'Thy Thoughts', 'Thy Self', 'Thy Desert', ""Admir 'd"", 'Great DUKE', 'Thou Want', 'Heavens Doom', 'Pen Thy Praise']","York, Most","['Czechia', 'United States']","['Europe', 'North America']"
74460160,"On the never enough lamented death, of the Right Honourable John Murray Lord Bowhill, one of the senators of the colledge of justice; who departed this life upon the 26th March 1714 - L.C.Fol.76(88)",L.C.Fol.76(88),"On the never enough lamented death, of the Right Honourable John Murray Lord Bowhill, one of the senators of the colledge of justice; who departed this life upon the 26th March 1714",,,"['Pierce Adamantine Ears', ""Bereav 'd"", 'Pointed Decreets', 'Cimmerian Darkness Vails', 'Cursed Strength']","Rome, March, Of","['United Kingdom', 'Turkey', 'United States', 'Poland']","['Europe', 'Asia', 'North America']"
74460161,"Elegie on John Pringle, town-piper of Lauder - Ry.III.c.36(114)",Ry.III.c.36(114),"Elegie on John Pringle, town-piper of Lauder",elegies,1720-,"['Lang Unken', 'Maggie Riddel', 'Baits Frae', 'Castile Soap', 'Habbie Symson', 'Auld Andrew Hair']","Boo, Spring, Bear, Bell, Blyth","['United States', 'United Kingdom', 'Sweden']","['Europe', 'North America']"
74460162,"To the memory of the Right Honourable Margaret Countess of Weems who departed this life at Weems, February 20 1688 - Ry.III.c.36(2)",Ry.III.c.36(2),"To the memory of the Right Honourable Margaret Countess of Weems who departed this life at Weems, February 20 1688",,,"['Whose Verdu', 'Her Birth', 'Pious Patience', 'Extending Light', 'Vertues Vail']",Paterson,['United States'],['North America']
74460163,"Elegie on the much to be lamented death, & loss of the Right Honourable; William Earl of Crawfoord - Ry.III.c.36(3)",Ry.III.c.36(3),"Elegie on the much to be lamented death, & loss of the Right Honourable; William Earl of Crawfoord",,,"['Valley Hadarimmon', 'Bloodie Foe', 'Deaths Commission', 'Great Volumns']","Pen, March, Young, Much, Man","[""Côte d'Ivoire"", 'Germany', 'United Kingdom', 'Uruguay', 'India', 'Poland']","['Europe', 'South America', 'Africa', 'Asia']"
74460164,"Elegie on the never enough to be lamented cruel death, of the most hopeful and gallant young gentleman, Mr William Rue, of Chesters - Ry.III.c.36(12)",Ry.III.c.36(12),"Elegie on the never enough to be lamented cruel death, of the most hopeful and gallant young gentleman, Mr William Rue, of Chesters",,,"['Gallant Young Gentleman', 'George Bal', 'Musgrave Mackgie', 'Bailie Hamilton', 'Poor Man', 'Being Askt', 'Pious Mother', 'George Ballantine', 'Abbays Bailzie', 'Whose Memory']","Huy, Young","['Belgium', 'Uruguay']","['South America', 'Europe']"
